Questions,Answer
Facts you should know about diabetes foot problems,"   A number of different kinds of foot problems can occur in people with diabetes. Two main conditions, peripheral artery disease (PAD) and peripheral neuropathy, are responsible for the increased risk of foot problems in people with diabetes. Symptoms and signs of diabetic foot problems arise due to the decreased sensation from nerve damage as well as the lack of oxygen delivery to the feet caused by vascular disease. People with diabetes have an increased risk of ulcers and damage to the feet. Diabetic foot problems also include bunions, corns, calluses, hammertoes, fungal infections, dryness of the skin, and ingrown toenails. These problems are not specific to diabetes, but may occur more commonly due to the nerve and vascular damage caused by diabetes. Treatment depends on the exact type of foot problem. Surgery or even amputation may be required for some cases. Gangrene (dry gangrene) is tissue death due to absence of blood circulation. It can be life threatening if bacterial infection develops (wet gangrene). Many diabetes-related foot problems can be prevented by good control of blood sugar levels combined with appropriate care of the feet."
How can diabetes cause foot problems?,"'Both type 1 and ''type 2 diabetes'' cause damage to blood vessels and peripheral nerves that can result in problems in the legs and feet. Two main conditions, 1) peripheral artery disease (PAD), and 2) peripheral neuropathy are responsible for the increased risk of foot problems in people with diabetes.'   Peripheral artery disease (PAD), sometimes referred to as peripheral vascular disease (PVD), means that there is narrowing or occlusion by atherosclerotic plaques of arteries outside of the heart and brain. This is sometimes referred to as ""hardening"" of the arteries. Diabetes is a known risk factor for developing peripheral artery disease. In addition to pain in the calves during exercise (medically known as intermittent claudication), the signs and symptoms of peripheral artery disease relate to a decreased delivery of oxygen to the lower legs and feet. In severe cases, the lack of oxygen delivery to tissues can result in ulcers and even gangrene (tissue death). Peripheral neuropathy refers to damage to the peripheral nerves directly as a result of diabetes. Symptoms of peripheral neuropathy include decreased sensation in the nerves of the legs and feet, making it difficult to perceive injuries due to lack of feeling. Peripheral neuropathy also causes a tingling, pain, or burning in the involved areas. It can also cause the muscles of the feet to work improperly, leading to misalignment of the foot that can put pressure on certain areas of the foot."
What are the symptoms and signs of foot problems caused by diabetes?,"'In the most severe case, as mentioned above, due to a combination of decreased sensation and reduced blood flow to the feet, ulcers may develop. If the tissues continue to receive insufficient oxygen, tissue death (gangrene) occurs. Gangrene is a serious and potentially life-threatening condition. Other potentially serious problems that may develop include ''cellulitis'' (infection of the tissues beneath the skin) and ''osteomyelitis'' (infection of the bone); ''sepsis'' (the infection spreads to the bloodstream) also is possible.''People with diabetes are at increased risk for milder problems with the feet that are not specific to diabetes but may occur more frequently due to problems with the nerves and circulation to the feet.''Some of these conditions are: (This list is not exhaustive.)'   Calluses and corns, that may develop due to abnormal alignment of the feet or abnormal gait Fungal infections of the nails, which can appear as thickened, discolored, and at times brittle nails Tinea pedis, or athlete's foot, a fungal infection of the skin of the feet Hammertoes, or bent toes due to muscle weakness. Bunions, or the angling of the big toe toward the second toe. The area of the bunion may become reddened and irritated, leading to callus formation. Ingrown toenails Cracking of the skin of the feet, especially the heels, due to dry skin"
What are treatment options for diabetes foot problems?,"'Treatment depends upon the type of foot problem. For example, some problems such as corns may require wearing corrective shoes, while others such as mild infections may be treated with antibiotics or antifungals. Other problems may need surgical debridement and antibiotics. Gangrene, or tissue death, cannot be reversed, but treatments are available to prevent gangrene (often termed dry gangrene) from spreading or becoming infected (dry gangrene becomes infected and develops into wet gangrene). Surgical removal of the dead tissue is typically required, and antibiotics are given to prevent the development of life-threatening infections in the dead tissue. In severe cases of gangrene, amputation of the affected part may be necessary.''Other types of foot problems can be relieved by proper footwear, sometimes with orthotic devices, and splinting or bracing. For some conditions like hammertoes, bunions, and ingrown toenails; surgery may be necessary to correct severe cases.''Taking proper care of your feet (see ''Prevention'' section) can help prevent or relieve many common foot problems in people with diabetes.'  "
Is it possible to prevent diabetes-related foot problems?,"'Some diabetes foot-related problems can be prevented by taking careful steps to observe and care for your feet. Keeping blood ''sugar'' levels under control (in the ranges advised by your doctor), and following your recommended ''diet'' and ''exercise'' program are the best way to prevent all complications of diabetes, including foot problems. In addition to keeping your diabetes under control, you can take steps to care for your feet, including the following:'   Wear comfortable, closed-toe footwear at all times. Special shoes are available for people with bunions or foot deformities if these are necessary. Be sure no objects are trapped inside the shoes that could cut or injure your feet. Don't walk barefoot, even at home. Be sure your feet do not get burned by walking on very hot pavement in summer Always wash your feet with warm water and dry them well after washing. Check your feet daily for any sores or problems. Apply lotion to dry areas, especially heels, but don't use lotion between the toes. Corns and calluses can be lightly smoothed with a pumice stone. Never use scissors or razors to cut away corns or calluses. Trim toenails straight across, and do not cut the corners shorter than the rest of the nail. Be sure that your doctor checks your feet at every checkup. Stop smoking, if you are a smoker. Smoking further increases the risk of arteriosclerosis and poor circulation to the feet."
What is the prognosis for diabetes-related foot problems?,"'The outlook depends upon the severity of the foot problem. As mentioned before, gangrene can be life-threatening if bacterial infection develops in the dead tissue area. Severe gangrene may result in the necessity for amputation of the affected area. Other foot problems are less severe but may nevertheless lead to reduced function or discomfort. Patients need to understand that for the best outcome of foot problems caused by diabetes is life-long monitoring of their feet for problems and consulting their doctor immediately if a problem begins to develop.'  "
Facts you should know about diabetes foot problems,"   A number of different kinds of foot problems can occur in people with diabetes. Two main conditions, peripheral artery disease (PAD) and peripheral neuropathy, are responsible for the increased risk of foot problems in people with diabetes. Symptoms and signs of diabetic foot problems arise due to the decreased sensation from nerve damage as well as the lack of oxygen delivery to the feet caused by vascular disease. People with diabetes have an increased risk of ulcers and damage to the feet. Diabetic foot problems also include bunions, corns, calluses, hammertoes, fungal infections, dryness of the skin, and ingrown toenails. These problems are not specific to diabetes, but may occur more commonly due to the nerve and vascular damage caused by diabetes. Treatment depends on the exact type of foot problem. Surgery or even amputation may be required for some cases. Gangrene (dry gangrene) is tissue death due to absence of blood circulation. It can be life threatening if bacterial infection develops (wet gangrene). Many diabetes-related foot problems can be prevented by good control of blood sugar levels combined with appropriate care of the feet."
How can diabetes cause foot problems?,"'Both type 1 and ''type 2 diabetes'' cause damage to blood vessels and peripheral nerves that can result in problems in the legs and feet. Two main conditions, 1) peripheral artery disease (PAD), and 2) peripheral neuropathy are responsible for the increased risk of foot problems in people with diabetes.'   Peripheral artery disease (PAD), sometimes referred to as peripheral vascular disease (PVD), means that there is narrowing or occlusion by atherosclerotic plaques of arteries outside of the heart and brain. This is sometimes referred to as ""hardening"" of the arteries. Diabetes is a known risk factor for developing peripheral artery disease. In addition to pain in the calves during exercise (medically known as intermittent claudication), the signs and symptoms of peripheral artery disease relate to a decreased delivery of oxygen to the lower legs and feet. In severe cases, the lack of oxygen delivery to tissues can result in ulcers and even gangrene (tissue death). Peripheral neuropathy refers to damage to the peripheral nerves directly as a result of diabetes. Symptoms of peripheral neuropathy include decreased sensation in the nerves of the legs and feet, making it difficult to perceive injuries due to lack of feeling. Peripheral neuropathy also causes a tingling, pain, or burning in the involved areas. It can also cause the muscles of the feet to work improperly, leading to misalignment of the foot that can put pressure on certain areas of the foot."
What are the symptoms and signs of foot problems caused by diabetes?,"'In the most severe case, as mentioned above, due to a combination of decreased sensation and reduced blood flow to the feet, ulcers may develop. If the tissues continue to receive insufficient oxygen, tissue death (gangrene) occurs. Gangrene is a serious and potentially life-threatening condition. Other potentially serious problems that may develop include ''cellulitis'' (infection of the tissues beneath the skin) and ''osteomyelitis'' (infection of the bone); ''sepsis'' (the infection spreads to the bloodstream) also is possible.''People with diabetes are at increased risk for milder problems with the feet that are not specific to diabetes but may occur more frequently due to problems with the nerves and circulation to the feet.''Some of these conditions are: (This list is not exhaustive.)'   Calluses and corns, that may develop due to abnormal alignment of the feet or abnormal gait Fungal infections of the nails, which can appear as thickened, discolored, and at times brittle nails Tinea pedis, or athlete's foot, a fungal infection of the skin of the feet Hammertoes, or bent toes due to muscle weakness. Bunions, or the angling of the big toe toward the second toe. The area of the bunion may become reddened and irritated, leading to callus formation. Ingrown toenails Cracking of the skin of the feet, especially the heels, due to dry skin"
What are treatment options for diabetes foot problems?,"'Treatment depends upon the type of foot problem. For example, some problems such as corns may require wearing corrective shoes, while others such as mild infections may be treated with antibiotics or antifungals. Other problems may need surgical debridement and antibiotics. Gangrene, or tissue death, cannot be reversed, but treatments are available to prevent gangrene (often termed dry gangrene) from spreading or becoming infected (dry gangrene becomes infected and develops into wet gangrene). Surgical removal of the dead tissue is typically required, and antibiotics are given to prevent the development of life-threatening infections in the dead tissue. In severe cases of gangrene, amputation of the affected part may be necessary.''Other types of foot problems can be relieved by proper footwear, sometimes with orthotic devices, and splinting or bracing. For some conditions like hammertoes, bunions, and ingrown toenails; surgery may be necessary to correct severe cases.''Taking proper care of your feet (see ''Prevention'' section) can help prevent or relieve many common foot problems in people with diabetes.'  "
Is it possible to prevent diabetes-related foot problems?,"'Some diabetes foot-related problems can be prevented by taking careful steps to observe and care for your feet. Keeping blood ''sugar'' levels under control (in the ranges advised by your doctor), and following your recommended ''diet'' and ''exercise'' program are the best way to prevent all complications of diabetes, including foot problems. In addition to keeping your diabetes under control, you can take steps to care for your feet, including the following:'   Wear comfortable, closed-toe footwear at all times. Special shoes are available for people with bunions or foot deformities if these are necessary. Be sure no objects are trapped inside the shoes that could cut or injure your feet. Don't walk barefoot, even at home. Be sure your feet do not get burned by walking on very hot pavement in summer Always wash your feet with warm water and dry them well after washing. Check your feet daily for any sores or problems. Apply lotion to dry areas, especially heels, but don't use lotion between the toes. Corns and calluses can be lightly smoothed with a pumice stone. Never use scissors or razors to cut away corns or calluses. Trim toenails straight across, and do not cut the corners shorter than the rest of the nail. Be sure that your doctor checks your feet at every checkup. Stop smoking, if you are a smoker. Smoking further increases the risk of arteriosclerosis and poor circulation to the feet."
What is the prognosis for diabetes-related foot problems?,"'The outlook depends upon the severity of the foot problem. As mentioned before, gangrene can be life-threatening if bacterial infection develops in the dead tissue area. Severe gangrene may result in the necessity for amputation of the affected area. Other foot problems are less severe but may nevertheless lead to reduced function or discomfort. Patients need to understand that for the best outcome of foot problems caused by diabetes is life-long monitoring of their feet for problems and consulting their doctor immediately if a problem begins to develop.'  "
What are the signs and symptoms of swollen ankles and swollen feet?,"'The symptoms of swollen feet and swollen ankles depend on the underlying causes mentioned above.'   In general, swelling caused by dependent edema, pregnancy, medications, and most diseases produce swelling that is bilateral (present in both feet or ankles ) and usually begins as a soft, puffy skin enlargement in the feet that spreads rapidly (often within hours) to the ankles. The skin is easily indented when pressed down with a finger and slowly returns to its more puffy state when the finger pressure is removed. Indentations seen in the puffy skin when shoes or socks are removed are classic signs of swelling. The skin color with this swelling is often normal or slightly pale; indentation marks are slightly darker than the surrounding swollen tissue. Many individuals can simply position themselves on their backs, elevate their feet and ankles higher than their hearts, and after some time (often a few hours), the swelling may resolve completely. However, in some chronic diseases and with some medications taken for long time periods, the swelling becomes chronic and the skin becomes more rigid, reddish and sometimes mildly discolored or mottled and will not return to normal after a few hours of elevation. For example, many people with chronic congestive heart failure (CHF) will have chronic bilateral swelling of feet and ankles with skin changes."
What are common causes of swollen ankles and swollen feet?,"'Swollen ankles and swollen feet have numerous causes. Medically, the word ""swollen"" means protuberant or abnormally distended. Thus, if an ankle or foot is swollen, means it is increased in size. In most common situations, when the word swollen is used in reference to feet and ankles, the user implies the distention or size increase is due to an increase of fluid in the tissues (also termed edema). However, the broad definition includes any factors that increase ankle or foot size (for example increased or excess fluids, increased inflammatory cells or both). Because the majority of factors that cause foot swelling also may cause ankle swelling, this article will discuss swelling as a general topic to cover both foot and ankle swelling. Some of the few exceptions where only foot or ankle swelling occur without both being involved will be discussed. Swollen feet and ankles usually are a symptom or sign of some underlying problem, the majority of which are not a major cause for concern. However, in some instances, foot, ankle, and toes swelling may warn a person that an underlying problem needs immediate medical attention.''The causes of swollen feet and ankles are numerous; examples of the most of the major causes include:''Picture of ''pitting edema'   Dependent swelling (or edema): swelling due to standing or walking (usually over some time period that varies from person to person) Pregnancy: the normal swelling that most pregnant women experience during pregnancy Medications (side effects): Many medications have the side effects of fluid retention that manifests as swelling. Although the reader is advised to check their individual medications for side effects of swelling, general drug categories that may cause swelling include anti-inflammatory drugs (steroids and NSAIDs), hormones, medications for people with diabetes, antidepressants, and many calcium channel blockers (anti-hypertensive and cardiac medications). Injury: Any trauma to the foot or ankle (usually sprains or fractures) can result in swelling. Diseases: heart disease, liver disease, kidney disease (all of these diseases can influence fluid mobilization in the body by physical, metabolic and electrolyte-water interactions) Infection: any infection, either localized (abscess) or diffuse (cellulitis) Lymphedema: swelling due to lymph vessel or lymph node blockage of lymph fluid Blood clot(s): blockage of blood vessels (usually venous) that cause fluid to leak out of vessels into tissue"
Who is at risk for swollen ankles and swollen feet?,"'A large number of people are at risk for swollen ankles and feet. Below are listed the causes and those people at risk:' Dependent swelling (or edema): people who are standing or walking for long periods like salespersons, mothers with children, construction workers, obese individuals, and individuals with underlying health problems (see below) Pregnancy: most normal pregnant females, especially in the last trimester. Medications (side effects): people taking anti-inflammatory drugs (steroids and NSAIDs), hormones, medications for people with diabetes, antidepressants, and many calcium channel blockers (anti-hypertensive and cardiac medications). Injury: any person with trauma to the foot or ankle Diseases: Patients with heart disease (especially congestive heart failure), liver disease, kidney disease (all of these diseases can influence fluid mobilization in the body by physical, metabolic and electrolyte-water interactions) Infection: any person infected, either localized (abscess) or diffuse (cellulitis)of the foot or ankle Lymphedema: Persons with lymph vessel or lymph node blockage of lymph fluid, due to infections, trauma or surgical procedures Blood clot(s): People with blockage of blood vessels (usually venous) that cause fluid to leak out of vessels into tissue There are other causes that are less frequent and intermittent (for example, gout or hairline ankle fractures)."
What medical conditions cause symptoms of swollen ankles and swollen feet?,"'Occasionally, ''specific medical problems'' will show additional or relatively unique symptoms, for example:''Injury or infection'' of the ankle is usually unilateral, but can be bilateral. Injury or infection is often, in the early stages, limited to either the foot or the ankle, but may spread to each other. Swelling due to trauma usually is localized to the injured area (for example, ''ankle sprain'' or ''plantar fasciitis'' in the foot); in some instances, the swollen skin area may be damaged by ''abrasion'', ''laceration'', or ''bruised''. ''Pain'' usually accompanies traumatic foot or ankle injury. Some infections of the foot or ankle may show localized swelling due to abscess formation (tight smooth skin, warm, and sometimes oozing pus) while other infections (cellulitis) show generalized swelling and warm skin, often with redness of the skin. ''Pain'' often is present where infection is located.' Symptoms of gout include swelling of the big toe with redness, warmth and pain, arthritis with swelling and joint pain, or electrolyte imbalance with low magnesium causing foot and leg cramps. Sudden appearance of bilateral feet and ankle swelling during pregnancy (usually after 20 weeks) can be the first symptoms noticed in females with preeclampsia. Unilateral swelling of the foot or ankle usually has the same symptoms described above if the underlying cause is unilateral lymphedema, venous insufficiency or blood clots. However, with blood clots there is often pain generated when the swollen area has pressure applied to the area. Chronic venous insufficiency often has skin changes in color and texture as described above but may also develop skin ulcers or secondary infections."
How do medical professionals diagnose swollen ankles and swollen feet?,"""Clinical observation and examination is the way swollen feet and ankles are diagnosed. A health care professional will likely ask questions about the swelling to obtain specific information and gain insight into the underlying cause of the swelling; once the cause is determined, treatments can be designed to help the patient. Simple observation and a patient's verbal description of the swollen area may be enough to presumptively diagnose the cause. For example:""'Laboratory tests are usually not used to diagnose feet and ankle swelling; however, they may be needed to be ordered in some patients to help diagnose underlying causes of the swelling. ''X-rays'' may be used to determine underlying fractures while ''CTs'' or ''MRI''s may reveal the extent of tissue damage.''Some mild hand and/or foot swelling can resolve without treatment, while other patients can be treated by their primary care doctors. Depending on the underlying cause of the swelling, such specialists as internal medicine, orthopedics, sports medicine, infectious disease, OB/GYN and cardiologists are some examples of specialists that may be consulted.' a swollen ankle that the patient ""twisted"" a day ago is probably due a sprain; a swollen foot that is warm with reddish skin in a person with diabetes, with a small cut on the foot is likely caused by an infection; a bilateral foot and ankle swelling in a cardiac patient who did not take the prescribed diuretics is probably caused by a combination of dependent edema, poor fluid management and decreased cardiac function."
What is the treatment for swollen feet and swollen ankles?,"'The treatment for swollen feet and ankles depends on the underlying cause(s). For many people, simply raising their feet above their ''heart'' or simply getting off their feet regularly during the day will reduce or eliminate the swelling. However, for many other people, treatment of the underlying cause of the swelling may include antibiotics for infections, a splint or wrap for a sprain, taking appropriate medications for ''CHF'' or ''gout''.''Emergent and urgent treatment is infrequent for foot or ankle swelling itself, but does occur for certain underlying causes where feet and ankle swelling or localized swelling is an important symptom and sometimes the major symptom. Examples include''Anytime the swelling is accompanied by other major symptoms such as ''shortness of breath'', ''chest pain'' or ''fever'', a health care professional (emergency department or EMS) should be contacted immediately.'   preeclampsia in pregnancy, heart failure exacerbations, liver failure, kidney failure, foot and ankle fractures, abscesses, cellulitis, and gout exacerbations."
What home remedies help soothe symptoms of swollen ankles or feet?,"""One of the best home remedies for swollen ankles, feet, and toes is to elevate the swollen extremity slightly above the level of the heart. This is easily done by having the person lie down face up on a bed or couch, and then place pillows under the heels so the feet and ankles so they are higher than the person's chest.""'Sitting on a plane seat or on the office chair (or for hours at a time anywhere!) may cause lower extremity swelling. Periodic leg muscle movement by extension and contraction by simply by occasionally walking will help. Some physicians also recommend wearing support hose or compression stockings. Other suggestions are listed in the prevention section below.'  "
What are the complications of swollen ankles and swollen feet?,"'Swollen feet and ankles can lead to discomfort and pain when walking or ''running'' is attempted. Chronic swelling can lead to skin color changes and skin ulcers. The skin ulcers can occasionally become infected. The skin infections can be further complicated by abscess formation, cellulitis, ''necrotizing fasciitis'', and death.' "
Is it possible to prevent swollen ankles and swollen feet?,"'In many situations, the swelling in feet and ankles can be reduced or prevented. The following is a list of ways to reduce or prevent ankle and feet swelling:''Because there are so many underlying causes of feet and ankle swelling, there are numerous ways to avoid or reduce the chances for their development. The reader is urged to follow up on this article by reading about ways to prevent underlying causes of swelling.' Exercise to improve circulation and fluid distribution Eat a healthy diet; too much salt may cause fluid retention, high blood pressure (hypertension), and swelling Interrupt sitting or standing several times a day and elevate the feet and ankles above the heart Lose excess weight to lessen water retention and decrease the build-up of pressure on muscles and joints Consider using support stockings or hose Examine prescription and other medications; consult with the doctor if medication may be responsible for fluid retention Avoid smoking, alcohol and other substances that can lead to underlying causes of swelling"
What is the prognosis for swollen feet and swollen ankles?,"'The majority of people with swollen feet and ankles have a good to excellent outcome because the swelling is usually reversible and has no lasting complications. However, a significant number of patients who have underlying causes that are chronic and refractory to treatment have a wider range of prognosis (good to poor) depending on how well the patient responds to both lifestyle changes and medications.' "
How are foreign bodies removed?,"'Most foreign bodies are usually removed at home; however, in certain situations, medical intervention becomes necessary.' Removing foreign bodies from the skin: They are usually removed through a pair of tweezers, but care should be taken to sterilize it with alcohol and the wound may also be cleaned to avoid any chances of infection. If the wound is dirty or large due to the presence of a foreign body, immediate medical attention may be required.  Removing foreign bodies from the eyes: They are usually removed through flushing saline solution by blinking. If the object has sharp edges or if chemicals are involved, immediate medical attention may be required. Removing foreign bodies from the ears: They are usually removed by positioning the head toward gravity. Patients may also be able to remove an object using tweezers; however, one should never probe the ear because this can damage the eardrum. If patients have pain or hearing problems, immediate medical assistance may be required. Removing foreign bodies from the throat, airways, and stomach: Once the object is visualized using imaging techniques, doctors may use endoscopy to remove the object. The tube may usually have a camera, and doctors may send operating tools through the tube to remove the lodged foreign body. This is usually done under local or general anesthesia. Surgery: In rare cases, open surgery may be required where it is hard to remove foreign objects from difficult places."
When should I seek medical attention?,"'It is important not to cause yourself further damage while attempting to remove any foreign bodies yourself. If you cannot cleanly remove the object with your hands or tweezers, it is important to seek medical help. Avoiding further damage will be vital in the proper healing of the areas affected by a foreign body.''Some examples include:''If you are experiencing discomfort due to a foreign object or are unsure of the cause, it is important to seek medical attention to avoid further damage. If the object causes ''breathing'' difficulties, the individual should be immediately sent to a hospital.' A nail or sharp object in the foot Swallowed magnets or batteries A small object in the nose (more commonly found in children) The discomfort of the eye The feeling of a clogged ear Severe pain or bleeding Infection"
When should I decide about breastfeeding?,"""Generally, it is a good idea for the new mom to meet with the baby's doctor prior to the birth in order for all to get to know each other in a controlled, non-rushed, quiet environment. This is a perfect opportunity to discuss your concerns and wishes about feeding your baby. One important reason to have the decision to breastfeed made before the delivery is that it can be very difficult or even impossible to start using formula and then later try to switch to breast milk. This is because the ability of the breasts to produce milk diminishes soon after ""'childbirth'' without the stimulation of breastfeeding.'  "
Why is the choice so important?,"""During your baby's first year of life, he/she will more than triple his/her total body weight, and the vast majority of this ""'weight gain'' will come from the milk that he/she ''drinks''. According to the American Academy of ''Pediatrics'', human milk is the preferred feeding for all infants. This includes premature and sick newborns, with rare exceptions. Of course, breast milk would appear to be the most ideal food for your ''newborn''. Breast milk is the food least likely to cause ''allergic'' reactions, it is inexpensive, it is readily available at any hour of the day or night; ''babies'' accept the taste readily; and the immunity factors in breast milk can help the baby fight off some infections.''Although breast milk is the ideal food for human infants, because of medical or other reasons, some women opt for formula feeding. ''Infant formulas'' have been developed to artificially duplicate human milk, although no formulas have been developed that are an exact replacement for human milk.' "
What are the disadvantages and benefits of breastfeeding?,"'The nutritional advantages of breast milk are certainly numerous. The amino acids in breast milk, the building blocks of proteins, are well balanced for the human baby, as are the sugars (primarily lactose) and ''fats'"". The baby's intestinal tract is best aided in its digestion by the ""'vitamins'', enzymes, and minerals found in breast milk. Breast milk also contains infection-fighting antibodies from the mother, and breastfed babies are believed to be at a reduced risk for many acute and chronic infections early in life. The ''cholesterol'' content is also high in human milk and very low in formulas. Cholesterol promotes brain growth and provides the building blocks of hormones, ''vitamin D'', and intestinal bile.''Breast milk is also the least expensive way to feed an infant. However, the mother must maintain good ''nutrition'' and continue taking any vitamin/mineral ''supplements'' her doctor recommended during the pregnancy.''Formula-fed babies may also have the risk of developing an ''allergy'' to a particular formula. When a baby develops an ''allergy'' to formula, he or she may have symptoms that include irritability, crying after feedings, ''nausea'', ''vomiting'', ''diarrhea'', or a skin ''rash''. Concerns that your baby is having a formula ''allergy'"" should be discussed with your baby's doctor.""'Nursing helps most women ''lose weight'' (though not fluid) after delivery, as 500 calories or more are used by breastfeeding each day. Women who breastfeed also have a reduced risk for postpartum bleeding and a reduced risk for ovarian and ''breast cancer'' in the future.''Breastfeeding facilitates bonding between mother and baby. There is a well-accepted extra closeness that breastfeeding mothers experience that is both hormonal and emotional in nature.''The only disadvantages for the baby in breastfeeding occur when things are not going well, for example, if there\'s an inadequate supply of breast milk or an inefficient suck reflex in the baby. However, it is unusual for a mother not to produce enough milk for her baby unless she is not breastfeeding correctly or frequently enough. The disadvantages that most commonly arise involve the rest of the family. Siblings and dad sometimes feel ""left out"" of baby care since mom is the only one who can do the nursing. However, other family members can be involved in helping with different aspects of the baby\'s care, and this gives them a valuable feeling of importance and allows mom a chance to rest.''Breastfed babies eat more often than formula-fed babies since breast milk is more quickly digested and leaves the stomach empty more frequently. This puts a little more ''stress'"" on the mother because of the potential necessity for more frequent feedings. If the mother develops certain medical conditions, whether or not to continue breastfeeding may need to be reassessed. These conditions should always be discussed with the doctor. However, it is rare that breastfeeding would need to be discontinued completely. In any interaction, the mother's doctor and/or pharmacist should be informed that she is breastfeeding. Some medicines should be avoided during breastfeeding. Numerous other medications have not yet been adequately studied in the context of breastfeeding and the possible effects on the baby. If a breastfeeding mother is required to take a medication which has not been fully studied, she may want to consider discussing this matter with her doctor."" "
What are the advantages and disadvantages of formula feeding?,"""For some parents, or when the baby has certain medical conditions, it is very important to know exactly how much their baby is receiving at each feeding, and formula/bottle-feeding allows exact measurement. Foods, medications, or physical conditions in the mother are no longer a concern for the baby who is receiving formula. The entire family can immediately become intimately involved in all aspects of the baby's care, including feedings, allowing the mother to get more rest. Formula-fed babies actually need to eat somewhat less often since formula is less readily digested by the baby than human milk. The disadvantages of formulas are primarily their expense, the lack of maternal infection-fighting antibodies that are in breast milk, and the fact that no formula can exactly duplicate the ideal composition of breast milk."" "
"Can 
I use both forms of feedings for my baby?","""According to the American Academy of Pediatrics, exclusive breastfeeding is ideal nutrition and sufficient to support optimal growth and development for approximately the first 6 months after birth. Furthermore, it is recommended that breastfeeding continue for at least 12 months, and thereafter for as long as mutually desired. Infants weaned before 12 months of age should not receive cow's milk feedings but should receive iron-fortified ""'infant formula''.''Supplementing breastfeeding with formula is usually discouraged, although it may be helpful in cases where the mother is not producing an adequate supply of milk or the baby is not able to breastfeed well.''Lactation aids are also available as an option to avoid using a bottle when supplementation is necessary.' "
Is there any special preparation required for breastfeeding?,"'Education about the benefits and practice of breastfeeding are keys to optimal preparation. Your local hospital may offer breastfeeding classes as part of the ''childbirth'' class, or you can join your local La Leche League or other breastfeeding support group. These classes can put you in touch with a lactation specialist who may later be your personal lactation consultant. These classes can also help you to learn proper positioning and latch-on techniques.''Contrary to some popular beliefs, it is not necessary to stimulate or prepare the nipples in advance for breastfeeding. Moreover, some techniques of stimulating the nipples may actually be harmful.''No specific physical preparation is necessary for optimal breastfeeding, although some doctors may want to know about things like inverted nipples or previous breast surgery even before the baby is born. General good health measures and adequate hydration are helpful measures. Most doctors recommend continuing basic ''prenatal vitamins'' while breastfeeding.' "
When can breastfeeding begin?,"'Breastfeeding can begin within minutes after birth for most babies. Most babies take a few licks or sucks and then pause at the beginning. Frequent bursts of sucking interrupted by pauses is the usual pattern for the first few hours and sometimes even the first few days.''The first milk the mother produces, called colostrum, is the best food for a newborn. The ''nipple'' stimulation that occurs during breastfeeding also helps the uterus contract and can help stop uterine bleeding.''When a baby begins to open its eyes, look around, and put his or her fist into his or her mouth, then it is time to offer your breast. Breastfeeding experts recommend that the baby not be given ''sugar'' water or other types of bottle feedings in the hospital unless specifically prescribed by the doctor. Some experts recommend not starting a pacifier until good breastfeeding is established.' "
What is the proper technique for breastfeeding?,"'Observing other breastfeeding mothers and talking with breastfeeding support organizations can help new breastfeeding mothers learn techniques for optimal breastfeeding that can help reduce the likelihood of any discomfort or complications. These techniques are briefly outlined below.'""After the mother has assumed a position comfortable for her, she can nestle the baby in a cradle hold (cradling the baby with the mother's arm on the same side as the breast being presented). The baby's body should be on its side, so that the baby does not have to turn his or her head to reach the nipple."" First, manually express a few drops of milk to moisten the nipple. Cup the breast with your hand and using the milk-moistened nipple, gently massage baby's lips, encouraging the baby to open its mouth. When the baby's mouth is opened, the nipple is inserted into the center of the baby's mouth while pulling the baby in very close. The baby's gums should take in at least a 1-inch radius of the areola. The mother may have to make adjustments for the baby's breathing by changing the angle of baby's position slightly or using the thumb to press gently on the breast to uncover the baby's nose. Hold the breast throughout the feeding so the weight of your breast does not tire your newborn's mouth. When feeding is over, to avoid trauma to your nipples, do not pull your nipple from baby's mouth without first breaking the suction by inserting your finger into the corner of baby's mouth."
When should I use a breast pump?,"'Many women find the convenience of a breast pump to be an invaluable aid in breastfeeding. Basically, breast pumps allow the nursing mother to expel (and store, if desired) breast milk at times when she is not available to nurse the breastfed baby.''There are different types of breast pumps. Large, dual-action pumps are typically used in the hospital setting and may be rented for home use. The options for personal use and purchase include automatic models that are comparable to hospital-grade pumps, small electric or battery-operated units that double- or single-pump, and one-handed manual pumps.''Breast pumps may be useful for working mothers who wish to provide a supply of breast milk for their newborn and keep up their own milk production. Sometimes, women must stop breastfeeding on a temporary basis due to an infection or need to take certain medications. In these cases, use of a breast pump can keep milk production active during the breastfeeding hiatus.' "
