Questions,Answer
What Are Arteriovenous Malformations?,"'Arteriovenous malformations (AVMs) are defects of the circulatory system that are generally believed to arise during embryonic or ''fetal development'' or soon after birth. They are comprised of snarled tangles of arteries and veins. Arteries carry oxygen-rich blood away from the ''heart'"" to the body's cells; veins return oxygen-depleted blood to the ""'lungs'' and heart. The absence of capillaries -- small blood vessels that connect arteries to veins -- creates a short-cut for blood to pass directly from arteries to veins.  The presence of an ''AVM'' disrupts this vital cyclical process. Although AVMs can develop in many different sites, those located in the brain or spinal cord -- the two parts of the central nervous system -- can have especially widespread effects on the body.''AVMs of the brain or spinal cord (neurological AVMs) are believed to affect approximately 300,000 Americans. They occur in males and females of all racial or ethnic backgrounds at roughly equal rates. ' "
What Are the Symptoms of AVMs?,"'Most people with neurological AVMs experience few, if any, significant symptoms, and the malformations tend to be discovered only incidentally, usually either at ''autopsy'' or during treatment for an unrelated disorder. But for about 12 percent of the affected population (about 36,000 of the estimated 300,000 Americans with AVMs), these abnormalities cause symptoms that vary greatly in severity. For a small fraction of the individuals within this group, such symptoms are severe enough to become debilitating or even life-threatening. Each year about 1 percent of those with AVMs will die as a direct result of the AVM.''Seizures'' and ''headaches'' are the most generalized symptoms of AVMs, but no particular type of ''seizure'' or ''headache'' pattern has been identified. ''Seizures'"" can be partial or total, involving a loss of control over movement, convulsions, or a change in a person's level of consciousness. ""'Headaches'' can vary greatly in frequency, duration, and intensity, sometimes becoming as severe as ''migraines''. Sometimes a ''headache'' consistently affecting one side of the head may be closely linked to the site of an AVM. More frequently, however, the location of the ''pain'' is not specific to the lesion and may encompass most of the head.''AVMs also can cause a wide range of more specific neurological symptoms that vary from person to person, depending primarily upon the location of the AVM. Such symptoms may include muscle ''weakness'' or ''paralysis'' in one part of the body; a loss of coordination (''ataxia'') that can lead to such problems as gait disturbances; apraxia, or difficulties carrying out tasks that require planning; ''dizziness''; visual disturbances such as a loss of part of the visual field; an inability to control eye movement; papilledema (swelling of a part of the ''optic nerve'' known as the optic disk); various problems using or understanding language (''aphasia''); abnormal sensations such as numbness, tingling, or spontaneous ''pain'' (paresthesia or dysesthesia); memory deficits; and mental ''confusion'', ''hallucinations'', or ''dementia''. Researchers have recently uncovered evidence that AVMs may also cause subtle learning or behavioral disorders in some people during their childhood or adolescence, long before more obvious symptoms become evident.''One of the more distinctive signs indicating the presence of an AVM is an auditory phenomenon called a bruit, coined from the French word meaning noise. (A sign is a physical effect observable by a physician, but not by a patient.) Doctors use this term to describe the rhythmic, whooshing sound caused by excessively rapid blood flow through the arteries and veins of an AVM. The sound is similar to that made by a torrent of water rushing through a narrow pipe. A bruit can sometimes become a symptom when it is especially severe. When audible to individuals, the bruit may compromise ''hearing'', disturb ''sleep'', or cause significant psychological distress.''Symptoms caused by AVMs can appear at any age, but because these abnormalities tend to result from a slow buildup of neurological damage over time they are most often noticed when people are in their twenties, thirties, or forties. If AVMs do not become symptomatic by the time people reach their late forties or early fifties, they tend to remain stable and rarely produce symptoms. In women, ''pregnancy'' sometimes causes a sudden onset or worsening of symptoms, due to accompanying cardiovascular changes, especially increases in blood volume and ''blood pressure''.''In contrast to the vast majority of neurological AVMs, one especially severe type causes symptoms to appear at, or very soon after, birth. Called a vein of Galen defect after the major blood vessel involved, this lesion is located deep inside the brain. It is frequently associated with ''hydrocephalus'' (an accumulation of fluid within certain spaces in the brain, often with visible enlargement of the head), swollen veins visible on the ''scalp'', seizures, failure to thrive, and ''congestive heart failure''. Children born with this condition who survive past infancy often remain developmentally impaired.'  "
How do AVMs Damage the Brain and Spinal Cord?,"'AVMs become symptomatic only when the damage they cause to the brain or spinal cord reaches a critical level. This is one of the reasons why a relatively small fraction of people with these lesions experiences significant health problems related to the condition. AVMs damage the brain or spinal cord through three basic mechanisms: by reducing the amount of oxygen reaching neurological tissues; by causing bleeding (hemorrhage) into surrounding tissues; and by compressing or displacing parts of the brain or spinal cord.''AVMs compromise oxygen delivery to the brain or spinal cord by altering normal patterns of blood flow. Arteries and veins are normally interconnected by a series of progressively smaller blood vessels that control and slow the rate of blood flow. Oxygen delivery to surrounding tissues takes place through the thin, porous walls of the smallest of these interconnecting vessels, known as capillaries, where the blood flows most slowly. The arteries and veins that make up AVMs, however, lack this intervening capillary network. Instead, arteries dump blood directly into veins through a passageway called a fistula. The flow rate is uncontrolled and extremely rapid -- too rapid to allow oxygen to be dispersed to surrounding tissues. When starved of normal amounts of oxygen, the cells that make up these tissues begin to deteriorate, sometimes dying off completely.''This abnormally rapid rate of blood flow frequently causes blood pressure inside the vessels located in the central portion of an AVM directly adjacent to the fistula—an area doctors refer to as the nidus, from the Latin word for nest -- to rise to dangerously high levels. The arteries feeding blood into the AVM often become swollen and distorted; the veins that drain blood away from it often become abnormally constricted (a condition called stenosis). Moreover, the walls of the involved arteries and veins are often abnormally thin and weak. Aneurysms -- balloon-like bulges in blood vessel walls that are susceptible to rupture -- may develop in association with approximately half of all neurological AVMs due to this structural weakness.''Bleeding can result from this combination of high internal pressure and vessel wall weakness. Such hemorrhages are often microscopic in size, causing limited damage and few significant symptoms. Even many nonsymptomatic AVMs show evidence of past bleeding. But massive hemorrhages can occur if the physical stresses caused by extremely ''high blood pressure'', rapid blood flow rates, and vessel wall weakness are great enough. If a large enough volume of blood escapes from a ruptured AVM into the surrounding brain, the result can be a catastrophic ''stroke''. AVMs account for approximately 2 percent of all hemorrhagic ''strokes'' that occur each year.''Even in the absence of bleeding or significant oxygen depletion, large AVMs can damage the brain or spinal cord simply by their presence. They can range in size from a fraction of an inch to more than 2.5 inches in diameter, depending on the number and size of the blood vessels making up the lesion. The larger the lesion, the greater the amount of pressure it exerts on surrounding brain or spinal cord structures. The largest lesions may compress several inches of the spinal cord or distort the shape of an entire hemisphere of the brain. Such massive AVMs can constrict the flow of cerebrospinal fluid - a clear liquid that normally nourishes and protects the brain and spinal cord -- by distorting or closing the passageways and open chambers (ventricles) inside the brain that allow this fluid to circulate freely. As cerebrospinal fluid accumulates, ''hydrocephalus'' results. This fluid buildup further increases the amount of pressure on fragile neurological structures, adding to the damage caused by the AVM itself.' "
Where Do Neurological AVMs Tend to Form?,"'AVMs can form virtually anywhere in the brain or spinal cord -- wherever arteries and veins exist. Some are formed from blood vessels located in the dura mater or in the pia mater, the outermost and innermost, respectively, of the three membranes surrounding the brain and spinal cord. (The third membrane, called the arachnoid, lacks blood vessels.) AVMs affecting the spinal cord are of two types, AVMs of the dura mater, which affect the function of the spinal cord by transmitting excess pressure to the venous system of the spinal cord, and AVMs of the spinal cord itself, which affect the function of the spinal cord by hemorrhage, by reducing blood flow to the spinal cord, or by causing excess venous pressure. Spinal AVMs frequently cause attacks of sudden, severe ''back pain'', often concentrated at the roots of nerve fibers where they exit the vertebrae; the pain is similar to that caused by a slipped disk. These lesions also can cause sensory disturbances, muscle weakness, or paralysis in the parts of the body served by the spinal cord or the damaged nerve fibers. ''Spinal cord injury'' by the AVM by either of the mechanisms described above can lead to degeneration of the nerve fibers within the spinal cord below the level of the lesion, causing widespread paralysis in parts of the body controlled by those nerve fibers.''Dural and pial AVMs can appear anywhere on the surface of the brain. Those located on the surface of the cerebral hemispheres -- the uppermost portions of the brain—exert pressure on the cerebral cortex, the brain\'s ""''gray matter''."" Depending on their location, these AVMs may damage portions of the cerebral cortex involved with thinking, speaking, understanding language, hearing, taste, touch, or initiating and controlling voluntary movements. AVMs located on the frontal lobe close to the optic nerve or on the occipital lobe, the rear portion of the cerebrum where images are processed, may cause a variety of visual disturbances.''AVMs also can form from blood vessels located deep inside the interior of the cerebrum. These AVMs may compromise the functions of three vital structures: the thalamus, which transmits nerve signals between the spinal cord and upper regions of the brain; the basal ganglia surrounding the thalamus, which coordinate complex movements; and the hippocampus, which plays a major role in memory.''AVMs can affect other parts of the brain besides the cerebrum. The hindbrain is formed from two major structures: the cerebellum, which is nestled under the rear portion of the cerebrum, and the brainstem, which serves as the ''bridge'' linking the upper portions of the brain with the spinal cord. These structures control finely coordinated movements, maintain balance, and regulate some functions of internal organs, including those of the heart and lungs. AVM damage to these parts of the hindbrain can result in ''dizziness'', giddiness, ''vomiting'', a loss of the ability to coordinate complex movements such as ''walking'', or uncontrollable muscle ''tremors''.' "
What Are the Health Consequences of AVMs?,"'The greatest potential danger posed by AVMs is hemorrhage. Researchers believe that each year between 2 and 4 percent of all AVMs hemorrhage. Most episodes of bleeding remain undetected at the time they occur because they are not severe enough to cause significant neurological damage. But massive, even fatal, bleeding episodes do occur. The present state of knowledge does not permit doctors to predict whether or not any particular person with an AVM will suffer an extensive hemorrhage. The lesions can remain stable or can suddenly begin to grow. In a few cases, they have been observed to regress spontaneously. Whenever an AVM is detected, the individual should be carefully and consistently monitored for any signs of instability that may indicate an increased risk of hemorrhage.''A few physical characteristics appear to indicate a greater-than-usual likelihood of clinically significant hemorrhage. Smaller AVMs have a greater likelihood of bleeding than do larger ones. Impaired drainage by unusually narrow or deeply situated veins also increases the chances of hemorrhage. Pregnancy also appears to increase the likelihood of clinically significant hemorrhage, mainly because of increases in blood pressure and blood volume. Finally, AVMs that have hemorrhaged once are about nine times more likely to bleed again during the first year after the initial hemorrhage than are lesions that have never bled.''The damaging effects of a hemorrhage are related to lesion location. Bleeding from AVMs located deep inside the interior tissues, or parenchyma, of the brain typically causes more severe neurological damage than does hemorrhage by lesions that have formed in the dural or pial membranes or on the surface of the brain or spinal cord. (Deeply located bleeding is usually referred to as an intracerebral or parenchymal hemorrhage; bleeding within the membranes or on the surface of the brain is known as subdural or subarachnoid hemorrhage.) Thus, location is an important factor to consider when weighing the relative risks of surgical versus non-surgical treatment of AVMs.'  "
What Other Types of Vascular Lesions Affect The Central Nervous System?,"'Besides AVMs, three other main types of vascular lesion can arise in the brain or spinal cord: cavernous malformations, capillary telangiectases, and venous malformations. These lesions may form virtually anywhere within the central nervous system, but unlike AVMs, they are not caused by high-velocity blood flow from arteries into veins. In contrast, cavernous malformations, telangiectases, and venous malformations are all low-flow lesions. Instead of a combination of arteries and veins, each one involves only one type of blood vessel. These lesions are less unstable than AVMs and do not pose the same relatively high risk of significant hemorrhage. In general, low-flow lesions tend to cause fewer troubling neurological symptoms and require less aggressive treatment than do AVMs.' Cavernous malformations. These lesions are formed from groups of tightly packed, abnormally thin-walled, small blood vessels that displace normal neurological tissue in the brain or spinal cord. The vessels are filled with slow-moving or stagnant blood that is usually clotted or in a state of decomposition. Like AVMs, cavernous malformations can range in size from a few fractions of an inch to several inches in diameter, depending on the number of blood vessels involved. Some people develop multiple lesions. Although cavernous malformations usually do not hemorrhage as severely as AVMs do, they sometimes leak blood into surrounding neurological tissues because the walls of the involved blood vessels are extremely fragile. Although they are often not as symptomatic as AVMs, cavernous malformations can cause seizures in some people. After AVMs, cavernous malformations are the type of vascular lesion most likely to require treatment. Capillary telangiectases. These lesions consist of groups of abnormally swollen capillaries and usually measure less than an inch in diameter. Capillaries are the smallest of all blood vessels, with diameters smaller than that of a human hair; they have the capacity to transport only small quantities of blood, and blood flows through these vessels very slowly. Because of these factors, telangiectases rarely cause extensive damage to surrounding brain or spinal cord tissues. Any isolated hemorrhages that occur are microscopic in size. Thus, the lesions are usually benign. However, in some inherited disorders in which people develop large numbers of these lesions (see below), telangiectases can contribute to the development of nonspecific neurological symptoms such as headaches or seizures. Venous malformations. These lesions consist of abnormally enlarged veins. The structural defect usually does not interfere with the function of the blood vessels, which is to drain oxygen-depleted blood away from the body's tissues and return it to the lungs and heart. Venous malformations rarely hemorrhage. As with telangiectases, most venous malformations do not produce symptoms, remain undetected, and follow a benign course."
What Causes Vascular Lesions?,"'Although the cause of these vascular anomalies of the central nervous system is not yet well understood, scientists believe that they most often result from mistakes that occur during embryonic or fetal development. These mistakes may be linked to genetic mutations in some cases. A few types of ''vascular malformations'' are known to be hereditary and thus are known to have a genetic basis. Some evidence also suggests that at least some of these lesions are acquired later in life as a result of injury to the central nervous system.''During fetal development, new blood vessels continuously form and then disappear as the ''human body'"" changes and grows. These changes in the body's vascular map continue after birth and are controlled by angiogenic factors, chemicals produced by the body that stimulate new blood vessel formation and growth. Researchers have recently identified changes in the chemical structures of various angiogenic factors in some people who have AVMs or other vascular abnormalities of the central nervous system. However, it is not yet clear how these chemical changes actually cause changes in blood vessel structure.""'By studying patterns of familial occurrence, researchers have established that one type of cavernous malformation involving multiple lesion formation is caused by a genetic mutation in chromosome 7. This genetic mutation appears in many ethnic groups, but it is especially frequent in a large population of Hispanic Americans living in the Southwest; these individuals share a common ancestor in whom the genetic change occurred. Some other types of vascular defects of the central nervous system are part of larger medical syndromes known to be hereditary. They include ''hereditary hemorrhagic telangiectasia'' (also known as Osler-Weber-Rendu disease), Sturge-Weber syndrome, Klippel-Trenaunay syndrome, Parkes-Weber syndrome, and Wyburn-Mason syndrome.' "
How Are AVMs and Other Vascular Lesions Detected?,"'Physicians now use an array of traditional and new imaging technologies to uncover the presence of AVMs. ''Angiography'' provides the most accurate pictures of blood vessel structure in AVMs. The technique requires injecting a special water-soluble dye, called a contrast agent, into an artery. The dye highlights the structure of blood vessels so that it can be recorded on conventional ''X-rays''. Although angiography can record fine details of vascular lesions, the procedure is somewhat invasive and carries a slight risk of causing a ''stroke''. Its safety, however, has recently been improved through the development of more precise techniques for delivering dye to the site of an AVM. Superselective angiography involves inserting a thin, flexible tube called a catheter into an artery; a physician guides the tip of the catheter to the site of the lesion and then releases a small amount of contrast agent directly into the lesion.''Two of the most frequently employed noninvasive imaging technologies used to detect AVMs are computed axial tomography (CT) and ''magnetic resonance imaging'' (''MRI'') scans. ''CT scans'' use X-rays to create a series of cross-sectional images of the head, brain, or spinal cord and are especially useful in revealing the presence of hemorrhage. MRI imaging, however, offers superior diagnostic information by using magnetic fields to detect subtle changes in neurological tissues. A recently developed application of MRI technology -- magnetic resonance angiography (MRA) -- can record the pattern and velocity of blood flow through vascular lesions as well as the flow of cerebrospinal fluid throughout the brain and spinal cord. CT, MRI, and MRA can provide three-dimensional representations of AVMs by taking images from multiple angles. ' "
How Can AVMs and Other Vascular Lesions Be Treated?,"'Medication can often alleviate general symptoms such as ''headache'', ''back pain'', and seizures caused by AVMs and other vascular lesions. However, the definitive treatment for AVMs is either surgery or focused irradiation therapy. Venous malformations and capillary telangiectases rarely require surgery; moreover, their structures are diffuse and usually not suitable for surgical correction and they usually do not require treatment anyway. Cavernous malformations are usually well defined enough for surgical removal, but surgery on these lesions is less common than for AVMs because they do not pose the same risk of hemorrhage.''The decision to perform surgery on any individual with an AVM requires a careful consideration of possible benefits versus risks. The natural history of an individual AVM is difficult to predict; however, left untreated, they have the potential of causing significant hemorrhage, which may result in serious neurological deficits or death. On the other hand, surgery on any part of the central nervous system carries its own risks as well; AVM surgery is associated with an estimated 8 percent risk of serious complications or death. There is no easy formula that can allow physicians and their patients to reach a decision on the best course of therapy -- all therapeutic decisions must be made on a case-by-case basis.''Today, three surgical options exist for the treatment of AVMs: conventional surgery, endovascular embolization, and radiosurgery. The choice of treatment depends largely on the size and location of an AVM.''Conventional surgery involves entering the brain or spinal cord and removing the central portion of the AVM, including the fistula, while causing as little damage as possible to surrounding neurological structures. This surgery is most appropriate when an AVM is located in a superficial portion of the brain or spinal cord and is relatively small in size. AVMs located deep inside the brain generally cannot be approached through conventional surgical techniques because there is too great a possibility that functionally important brain tissue will be damaged or destroyed.''Endovascular embolization and radiosurgery are less invasive than conventional surgery and offer safer treatment options for some AVMs located deep inside the brain. In endovascular embolization the surgeon guides a catheter though the arterial network until the tip reaches the site of the AVM. The surgeon then introduces a substance that will plug the fistula, correcting the abnormal pattern of blood flow. This process is known as embolization because it causes an embolus (an object or substance) to travel through blood vessels, eventually becoming lodged in a vessel and obstructing blood flow. The embolic materials used to create an artificial ''blood clot'' in the center of an AVM include fast-drying biologically inert glues, fibered titanium coils, and tiny balloons. Since embolization usually does not permanently obliterate the AVM, it is usually used as an adjunct to surgery or to radiosurgery to reduce the blood flow through the AVM and make the surgery safer.''Radiosurgery is an even less invasive therapeutic approach. It involves aiming a beam of highly focused ''radiation'' directly on the AVM. The high dose of radiation damages the walls of the blood vessels making up the lesion. Over the course of the next several months, the irradiated vessels gradually degenerate and eventually close, leading to the resolution of the AVM.''Embolization frequently proves incomplete or temporary, although in recent years new embolization materials have led to improved results. Radiosurgery often has incomplete results as well, particularly when an AVM is large, and it poses the additional risk of radiation damage to surrounding normal tissues. Moreover, even when successful, complete closure of an AVM takes place over the course of many months following radiosurgery. During that period, the risk of hemorrhage is still present. However, both techniques now offer the possibility of treating deeply situated AVMs that had previously been inaccessible. And in many individuals, staged embolization followed by conventional surgical removal or by radiosurgery is now performed, resulting in further reductions in mortality and complication rates.''Because so many variables are involved in treating AVMs, doctors must assess the danger posed to individuals largely on a case-by-case basis. The consequences of hemorrhage are potentially disastrous, leading many clinicians to recommend surgical intervention whenever the physical characteristics of an AVM appear to indicate a greater-than-usual likelihood of significant bleeding and resultant neurological damage.'  "
What Research is Being Done? ,"'Within the Federal government, the National Institute of Neurological Disorders and ''Stroke'' (NINDS), a division of the National Institutes of Health (NIH), has primary responsibility for sponsoring research on neurological disorders. As part of its mission, the NINDS conducts research on AVMs and other vascular lesions of the central nervous system and supports studies through grants to major medical institutions across the country.''In partnership with the medical school of Columbia University, the NINDS has established a long-term Arteriovenous Study Group to learn more about the natural course of AVMs in patients and to improve the surgical treatment of these lesions.''Another group of NINDS-sponsored researchers is currently studying large populations of patients with AVMs to formulate criteria that will allow doctors to predict more accurately the risk of hemorrhage in individual patients. Of particular importance is the role that ''high blood pressure'' within the lesion plays in the onset of hemorrhage. Other scientists are examining the genetic basis of familial cavernous malformations and other hereditary syndromes that cause neurological vascular lesions, including ''ataxia telangiectasia''.''Other scientists are seeking to refine the techniques now available to treat AVMs. Radiosurgery is a special area of interest because this technology is still in its infancy. An ongoing study is closely examining the precise effects that radiation exposure has on vascular tissue in order to improve the predictability and consistency of treatment results.'""Finally, several ongoing studies are devoted to developing new noninvasive neuroimaging technologies to increase the effectiveness and safety of AVM surgery. Some scientists are pioneering the use of MRI to measure amounts of oxygen present in the brain tissue of patients with vascular lesions in order to predict the brain's response to surgical therapies. Others are developing a new micro-imager that may be inserted into catheters to increase the accuracy of angiography. In addition, new types of noninvasive imaging devices are being developed that detect functional brain activity through changes in tissue light emission or reflectance. This technology may prove more sensitive than MRI and other imaging devices currently available, giving surgeons a new tool for improving the efficacy and safety of AVM surgery."" "
What is arthritis?,"'Arthritis is a joint disorder featuring inflammation. A joint is an area of the body where two different bones meet. A joint functions to move the body parts connected by its bones. Arthritis literally means inflammation of one or more joints.''Arthritis is frequently accompanied by ''joint pain''. Joint ''pain'' is referred to as arthralgia. When four or more joints are involved, the arthritis is referred to as polyarthritis. When two or three joints are involved, it is referred to as oligoarthritis. When only a single joint is involved, it is referred to as monoarthritis.' "
How many types of arthritis exist?,"'There are many types of arthritis (over 100 identified). The types of arthritis range from those related to wear and tear of cartilage (such as ''osteoarthritis'') to those associated with inflammation resulting from a misdirected immune system (such as ''rheumatoid arthritis''). While osteoarthritis and ''rheumatoid arthritis'' are common types of arthritis, there are many other common and uncommon types of arthritis. Other types of inflammatory arthritis include''Together, the many types of arthritis make up the most common chronic illness in the United States. Self-limited forms of arthritis can occur in association with virus infections.' psoriatic arthritis, ankylosing spondylitis, and reactive arthritis. Types of infectious arthritis include septic arthritis and Lyme arthritis."
What are arthritis symptoms and signs?,"'Symptoms of arthritis include pain and limited function of joints. Joint inflammation from arthritis is characterized by ''joint stiffness'', swelling, redness, pain, and warmth.''Many of the forms of arthritis, because they are rheumatic diseases, can cause symptoms affecting various organs of the body that do not directly involve the joints. Therefore, symptoms in some patients with certain forms of arthritis can also include'   Stiffness of the joint can lead to poor function. Tenderness of the inflamed joint can be present with or without pain. When large joints are involved, such as the knee, there can be loss of cartilage with limitation of motion from the joint damage. When arthritis affects the small joints in fingers, there can be bone growth and loss of hand grip and grip strength of the hand associated with stiffness. Arthritis of weight-bearing joints can lead to difficulty walking from poor joint function and arthritis pain. fever, gland swelling (swollen lymph nodes), weight loss, fatigue, feeling unwell, and even symptoms from abnormalities of organs such as the lungs, heart, or kidneys."
"What is a rheumatologist, and what specialties of doctors treat arthritis?","'A rheumatologist is a medical doctor who specializes in the nonsurgical treatment of rheumatic illnesses, especially arthritis.''Rheumatologists'' have special interests in unexplained ''rash'', ''fever'', arthritis, ''anemia'', ''weakness'', ''weight loss'', ''fatigue'', joint or ''muscle pain'', autoimmune disease, and ''anorexia''. They often serve as consultants, acting like medical detectives at the request of other doctors.''Rheumatologists have particular skills in the evaluation of the over 100 forms of arthritis and have special interests in inflammatory arthritis such as''Classical adult ''rheumatology'' training includes four years of medical school, one year of internship in internal medicine, two years of internal-medicine residency, and two years of rheumatology fellowship. There is a subspecialty board for rheumatology certification, offered by the American Board of Internal Medicine, which can provide board certification to approved rheumatologists.''Other doctors who treat arthritis include' rheumatoid arthritis, seronegative arthritis, spondylitis, psoriatic arthritis, systemic lupus erythematosus, antiphospholipid syndrome, Still's disease, dermatomyositis, Sjögren's syndrome, vasculitis, scleroderma, mixed connective tissue disease, sarcoidosis, Lyme disease, osteomyelitis, osteoarthritis, back pain, gout, pseudogout, relapsing polychondritis, Henoch-Schönlein purpura, serum sickness, reactive arthritis, Kawasaki disease, fibromyalgia, erythromelalgia, Raynaud's disease, growing pains, iritis, osteoporosis, reflex sympathetic dystrophy, and others. Pediatric rheumatologists are physicians who specialize in providing comprehensive care to children (as well as their families) with rheumatic diseases, especially arthritis. Pediatric rheumatologists are pediatricians who have completed an additional two to three years of specialized training in pediatric rheumatology and are usually board-certified in pediatric rheumatology. pediatricians, internists, general-medicine doctors, family medicine doctors, and orthopedic surgeons."
Whom does arthritis affect?,"'Arthritis sufferers include men and women, children, and adults.' "
What causes arthritis?,"'The causes of arthritis depend on the form of arthritis. Causes include''Arthritis is classified as one of the rheumatic diseases. These are conditions that are different individual illnesses, with differing features, treatments, complications, and prognoses. They are similar in that they have a tendency to affect the joints, muscles, ligaments, cartilage, and tendons, and many have the potential to affect other internal body areas.' injury (leading to osteoarthritis), metabolic abnormalities (such as gout with elevated uric acid blood levels and pseudogout with hypercalcemia), hereditary factors, the direct and indirect effect of infections (bacterial and viral), and a misdirected immune system with autoimmunity (such as in rheumatoid arthritis and systemic lupus erythematosus)."
What are risk factors for arthritis?,'The major risk factors for most forms of arthritis are genes that are ''inherited'' from ancestors. ''Trauma''-related arthritis is related to the risk of injury from specific activities.' 
How do health care professionals diagnose arthritis?,"'The first step in the diagnosis of arthritis is a meeting between the doctor and the patient. The doctor will review the history of symptoms, examine the joints for inflammation and deformity, as well as ask questions about or examine other parts of the body for inflammation or signs of diseases that can affect other body areas. Furthermore, medical professionals might order certain blood (''C-reactive protein'', ''sedimentation rate'', ''rheumatoid factor'', anti-CCP antibody, etc.), urine, joint fluid, and/or X-ray tests. Plain X-ray testing can be used to easily detect signs of osteoarthritis, such as joint space narrowing and spur formation (''osteophytes''). A doctor will make a diagnosis based on the pattern of symptoms, the distribution of the inflamed joints, and any blood and X-ray findings. Several visits may be necessary before the doctor can be certain of the diagnosis. A doctor with special training in arthritis and related diseases is called a rheumatologist (see below).''Many forms of arthritis are more of an annoyance than serious. However, millions of people suffer daily with pain and disability from arthritis or its complications.''Earlier and accurate diagnosis can help to prevent irreversible damage and disability. Properly guided programs of ''exercise'' and rest, medications, physical therapy, and surgery options can idealize long-term outcomes for those with arthritis. ''Exercise'' and exercise routines can be helpful in providing joint stability by strengthening the musculoskeletal system while improving balance. Physical therapists can provide the care needed for properly guided exercise regimens.'""It should be noted that both before and especially after the diagnosis of arthritis, communication with the treating doctor is essential for optimal health. This is important from the standpoint of the doctor, so that he/she can be aware of the vagaries of the patient's symptoms as well as their tolerance of and acceptance of treatments. It is important from the standpoint of patients, so that they can be assured that they have an understanding of the diagnosis and how the condition does and might affect them. It is also crucial for the safe use of medications."" "
Is there an arthritis diet?,"'For most forms of arthritis, diets play little or no role in precipitating or exacerbating the condition. However, in general, oils of fish have been shown to have anti-inflammatory properties. Some osteoarthritis suffers benefit from ''omega-3'' fatty acid ''supplements''. Some people with osteoarthritis feel they benefit from the curcumin that is present in curry foods.''Gout'' is a particular type of metabolic arthritis that is clearly ''diet''-related. Foods that are high in purines, especially red meats and shellfish, can worsen the condition. Moreover, certain foods elevate the levels of uric acid, including ''alcohol'' (especially beer) and those foods containing high amounts of fructose (such as the ''corn'' syrup found in soft ''drinks''). For people with ''celiac disease'', ''gluten''-containing foods (wheat, barley, rye) can worsen ''joint pains''.'  "
Are there foods to avoid when you have arthritis?,"'With the exception of the unique metabolic form of arthritis in ''gout'' and ''celiac disease'', there are no universally accepted foods that must be avoided by people with arthritis. That is, most foods are joint friendly. ''Gout'', however, can be promoted and precipitated by ''dehydration'' as well as fructose-containing foods (''corn'' syrup, etc.), high-purine foods (seafood, shellfish, organ meats), and alcoholic ''beverages'' (particularly beer). People with gout should avoid these foods. The arthritis of ''celiac disease'' can be worsened by intake of gluten-containing foods (wheat, barley, rye).' "
What are medications and treatment options for arthritis?,"'The treatment of arthritis is very dependent on the precise type of arthritis present. An accurate diagnosis increases the chances for successful treatment. Treatments available include physical therapy, home remedies, splinting, ''cold''-pack application, paraffin wax dips, anti-inflammatory ''drugs'', pain medications (ranging from pain-relieving ''over-the-counter'' medications such as ''acetaminophen'' [''Tylenol''] and ''ibuprofen'' [''Motrin'', ''Advil''] to narcotics), immune-altering medications, biologic medications, and surgical operations (including joint replacement surgery). Pain from osteoarthritis of the knee can be relieved by ''hyaluronic acid'' injections. Rheumatoid arthritis can require medications that suppress the immune system (disease modifying medications). Low back arthritis that is irritating nerves of the spine can require surgical repair. For more on treatments of particular forms of arthritis, see the corresponding articles for the form of arthritis of interest.'  "
"What are the prognosis (outlook) for arthritis, and what are arthritis complications?","'The outlook for patients with arthritis depends on its severity, complications, and whether or not there are non-joint manifestations of the disease. For example, rheumatoid arthritis can affect the lungs, kidneys, eyes, etc. Chronic joint inflammation can lead to permanent damage to the joint and loss of joint function, making movement difficult or impossible.' "
Is it possible to prevent arthritis?,"""Since most forms of arthritis are inherited to some degree, there is no real way to prevent them. Arthritis that follows joint injury could be prevented by adhering to safety regulations and trying to avoid becoming injured. Arthritis related to infection (for examples, septic arthritis, reactive arthritis, Whipple's disease) could be prevented by not becoming infected with the causative organism. The extent to which this is possible varies depending upon the individual condition."" "
What is the Arthritis Foundation?,"'The Arthritis Foundation is the only national voluntary health organization whose purpose is directed solely to all forms of arthritis. The Arthritis Foundation has national and international programs involving support for scientific research, public information and education for affected patients and their families, training of specialists, public awareness, and local community assistance.''Local branch chapters of the Arthritis Foundation serve to disseminate information about arthritis and rheumatic diseases, as well as function as referral centers. Moreover, many of the various forms of arthritis have their own foundations that serve as information and referral health resources for local communities.''It is the ultimate goal of scientific arthritis research that optimal treatment programs are designed for each of the many form of arthritis. This field will continue to evolve as improvements develop in the diagnosis and treatment of arthritis and related conditions.' "
Facts you should know about ankylosing spondylitis," Ankylosing spondylitis is a form of arthritis featuring chronic inflammation of the spine and the sacroiliac joints (sacroiliitis). Ankylosing spondylitis belongs to a group of arthritis conditions that tend to cause chronic inflammation of the spine (spondyloarthropathies). Ankylosing spondylitis affects males two to three times more commonly than females. Ankylosing spondylitis is a cause of back pain in adolescents and young adults. The tendency to develop ankylosing spondylitis is genetically inherited. The HLA-B27 gene can be detected in the blood of most patients with ankylosing spondylitis. Ankylosing spondylitis can also affect the eyes, heart, lungs, and occasionally the kidneys. The optimal treatment of ankylosing spondylitis involves medications that reduce inflammation or suppress immunity, physical therapy, and exercise."
