Questions,Answer
What are glaucoma symptoms and signs?,"'Patients with open-angle glaucoma and chronic angle-closure glaucoma in general have no symptoms early in the course of the disease. Visual field loss (side ''vision loss'') is not a symptom until late in the course of the disease. Rarely patients with fluctuating levels of intraocular pressure may have haziness of vision and see haloes around lights, especially in the morning.''On the other hand, the symptoms of acute angle-closure are often extremely dramatic with the rapid onset of severe eye ''pain'', ''headache'', ''nausea'' and ''vomiting'', and visual blurring. Occasionally, the nausea and vomiting exceed the ocular symptoms to the extent that an ocular cause is not considered when attempting to make a diagnosis.''The eyes of patients with open-angle glaucoma or chronic angle-closure glaucoma may appear normal in the mirror or to family or friends. Some patients get slightly ''red eyes'' from the chronic use of eyedrops. The ophthalmologist, on examining the patient, may find elevated intraocular pressure, optic-nerve abnormalities, or visual field loss in addition to other less common signs.''The eyes of patients with acute angle-closure glaucoma will appear red, and the pupil of the eye may be large and nonreactive to light. The cornea may appear cloudy to the naked eye. The ophthalmologist will typically find decreased visual acuity, corneal swelling, highly elevated intraocular pressure, and a closed drainage angle.'  "
What specialists treat glaucoma?,'Ophthalmologists diagnose and medically and surgically treat glaucoma. An ophthalmologist is a medical doctor who has undergone additional training to specialize in diseases and surgery of the eye.' 
How do physicians diagnose glaucoma?,"'An eye doctor (ophthalmologist) can usually detect those individuals who are at risk for glaucoma (because of, for example, a narrow drainage angle or increased intraocular pressure) before nerve damage occurs. The doctor also can diagnose patients who already have glaucoma by observing their nerve damage or visual field loss. The following six tests, all of which are painless, maybe part of this evaluation.'  Tonometry determines the pressure in the eye by measuring the tone or firmness of its surface. Several types of tonometers are available for this test, the most common being the applanation tonometer. After the eye has been numbed with anesthetic eye drops, the tonometer's sensor is placed against the front surface of the eye. The firmer the tone of the surface of the eye, the higher the pressure reading. Pachymetry measures the thickness of the cornea. After the eye has been numbed with anesthetic eye drops, the pachymeter tip is touched lightly to the front surface of the eye (cornea). Studies have shown that corneal thickness can affect the measurement of intraocular pressure. Thicker corneas may give falsely high eye pressure readings and thinner corneas may give falsely low-pressure readings. Furthermore, thin corneas may be an additional risk factor for glaucoma. Once a doctor knows the thickness of a patient's cornea, he or she can more accurately interpret the patient's tonometry. Gonioscopy is done by numbing the eye with anesthetic drops and placing a special type of contact lens with mirrors onto the surface of the eye. The mirrors enable the doctor to view the interior of the eye from different directions. The purpose of this test is to examine the drainage angle and drainage area of the eye. In this procedure, the doctor can determine whether the angle is open or narrow and find any other abnormalities, such as increased pigment in the angle or long-standing damage to the angle from prior inflammation or injury. As indicated earlier, individuals with narrow angles have an increased risk for a sudden closure of the angle, which can cause an acute angle-closure glaucomatous attack. Gonioscopy can also determine whether the eye is subject to chronic angle closure, whether blood vessels are abnormal, or whether hidden tumors might be blocking the drainage of the aqueous fluid out of the eye. Ophthalmoscopy is an examination in which the doctor uses a handheld device, a head-mounted device, or a special lens and the slit lamp to look directly through the pupil (the opening in the colored iris) into the eye. This procedure is done to examine the optic nerve (seen as the optic disc) at the back of the eye. Damage to the optic nerve, called cupping of the disc, can be detected in this way. Cupping, which is an indentation of the optic disc, can be caused by increased intraocular pressure. Asymmetry in the degree of optic nerve cupping between the two eyes can be a sign of glaucoma, as an increase in optic nerve cupping over a period of time. Additionally, the pale color of the nerve can suggest damage to the nerve from poor blood flow or increased intraocular pressure. Special cameras can be used to take photographs of the optic nerve to compare changes over time. Visual field testing actually maps the visual fields to detect any early (or late) signs of glaucomatous damage to the optic nerve. In order to find and follow glaucoma, visual fields are measured by a computer one eye at a time. One eye is covered and the patient places his or her chin in a type of bowl. Lights of various intensity and size are randomly projected around the inside of the bowl. When the patient sees a light, he or she pushes a button. This process produces a computerized map of the visual field, outlining the areas where each eye can or cannot see. In glaucoma, there are characteristic changes in the visual field examination. Confocal laser scanning systems and optical coherence tomography are noninvasive imaging systems that create a three-dimensional image of the optic nerve and retina to evaluate the degree of cupping and the thicknesses of the retinal nerve fiber layer and ganglion cell layers to better evaluate and quantify the presence of ocular damage from all types of glaucoma."
How often should someone be screened for glaucoma?,"""The following are the American Academy of Ophthalmology's recommended intervals for eye exams:""'These routine screening eye examinations are mandatory since glaucoma usually causes no symptoms (asymptomatic) in its early stages. Once damage to the optic nerve has occurred, it cannot be reversed. Thus, in order to preserve vision, glaucoma must be diagnosed early and followed regularly. Patients with glaucoma need to be aware that it is a lifelong disease. Compliance with scheduled visits to the eye doctor and with prescribed medication regimens offers the best chance for maintaining vision.' Age 20 to 29: Individuals of African descent (African-Americans) or with a family history of glaucoma should have an eye examination every three to five years. Others should have an eye exam at least once during this period. Age 30 to 39: Individuals of African descent or with a family history of glaucoma should have an eye examination every two to four years. Others should have an eye exam at least twice during this period. Age 40 to 64: Individuals should have an eye examination every two to four years. Age 65 or older: Individuals should have an eye examination every one to two years."
What is the treatment for glaucoma?,"'Although nerve damage and visual loss from glaucoma cannot usually be reversed, glaucoma is a disease that can generally be controlled. That is, treatment can make the intraocular pressure normal and, therefore, prevent or retard further nerve damage and visual loss. Treatment may involve the use of eyedrop medications, pills (rarely), laser, or incisional surgery.''In the United States, eyedrop medications are usually used first in treating most types of open-angle glaucoma. In contrast, in Europe, laser or surgery is sometimes the first choice of treatment. One or more types of eyedrops may have to be taken up to several times a day to lower intraocular pressure. These drops work either by reducing the production of the aqueous fluid (shutting the faucet) or by increasing the drainage of the fluid out of the eye. Each type of therapy has its benefits and potential complications.''It is important to remember that many patients at risk for glaucoma or who have glaucoma also may have other eye diseases such as ''cataract'' or ''macular degeneration''. An ophthalmologist can determine whether any visual loss that one is experiencing is being caused by glaucoma or by other eye abnormalities.''There are many patients whose examination reveals elevated eye pressure and increased risk for glaucoma but no definite evidence of eye damage from glaucoma. These patients have what is termed ocular ''hypertension'' (OHT), formerly known as ""pre-glaucoma"" or ""glaucoma suspect."" Patients with OHT have no visual field loss but are at increased risk of glaucoma because of the presence of elevated intraocular pressure or optic nerve changes visible on ophthalmoscopy or imaging. Some of the patients with OHT require treatment. These patients with OHT need to be observed frequently so that treatment can be initiated prior to the onset of glaucomatous damage.'  "
What medications (eyedrops) treat glaucoma?,"'Beta-adrenergic antagonists act against, or block, adrenaline-like substances. These drops work in the treatment of glaucoma by reducing the production of the aqueous humor. For years, they were the gold standard (to which other agents are compared) for treating glaucoma. A few of these medications are ''timolol'' (''Timoptic''), levobunolol (Betagan), carteolol (''Ocupress''), and metipranolol (''Optipranolol'').''Used once or twice daily, these drops are very effective. However, side effects, such as the worsening of ''asthma'' or ''emphysema'', bradycardia (slow ''heart'' rate), ''low blood pressure'', ''fatigue'', and ''impotence'' prohibit their use in some patients. ''Betaxolol'' (''Betoptic'') is a beta-adrenergic antagonist that is more selective in working just on the eye and, therefore, carries less risk of heart (cardiac) or lung (pulmonary) side effects than other drops of this type.''Prostaglandin analogs'"" are similar in chemical structure to the body's prostaglandins. Prostaglandins are hormone-like substances that are involved in a wide range of functions throughout the body. These drops work in glaucoma by increasing the outflow (drainage) of fluid from the eye.""'The prostaglandin analogs have replaced ''beta-blockers'' as the most commonly prescribed drops for glaucoma. They can be used just once a day. This class of medications has fewer systemic (involving the rest of the body) side effects than ''beta blockers'', but can change the color of the iris as well as thicken and darken the eyelashes. In addition, some atrophy of the fat around the eye may occur. These drops are also more likely to cause ''redness of the eyes'' than some other classes of eye drops. In some patients, they may also cause inflammation inside the eye. Examples of these medications include ''latanoprost'' (''Xalatan''), travoprost (''Travatan''), ''bimatoprost'' (''Lumigan''), and tafluprost (Zioptan).''Adrenergic agonists'' are a type of drops that act like adrenaline. They work in glaucoma by both reducing the production of fluid by the eye and increasing its outflow (drainage). The most popular adrenergic agonist is ''brimonidine'' (''Alphagan''). However, there is at least a 12% risk of significant local (eye) ''allergic'' reactions. Other members of this class of drops include epinephrine, dipivefrin (Propine), and apraclonidine (''Iopidine'').''Carbonic anhydrase inhibitors'' work in glaucoma by reducing the production of fluid in the eye. Eyedrop forms of this type of medication include ''dorzolamide'' (''Trusopt'') and brinzolamide (''Azopt''). They are used two or three times daily. Carbonic anhydrase inhibitors may also be rarely taken as pills (systemically) to remove fluid from the body, including the eye. Oral forms of these medications used for glaucoma include ''acetazolamide'' (''Diamox'') and ''methazolamide'' (''Neptazane''). Their use in this condition, however, is limited due to their systemic (throughout the body) side effects, including reduction of body potassium, ''kidney stones'', numbness or tingling sensations in the lips, arms, and legs, ''fatigue'', and nausea.''Parasympathomimetic agents,'' which are also called ''miotics'' because they narrow (constrict) the pupils, act by opposing ''adrenalin''-like substances. They work in glaucoma by increasing the aqueous outflow from the eye.''The parasympathomimetics were used for many years to treat glaucoma, but because of the development of beta-blockers and prostaglandins, they are now used infrequently because they need to be used three to four times a day and produce side effects in the eye. These side effects include a small pupil, ''blurred vision'', an aching brow, and an increased risk of ''retinal detachment''. Currently, ''pilocarpine'' is used primarily to keep the pupil small in patients with a particular iris configuration (plateau iris) or in patients with a narrow angle prior to laser iridotomy. (See the section above on angle-closure glaucoma.)''Osmotic agents'' are an additional class of medications used to treat sudden (acute) forms of glaucoma where the eye pressure remains extremely high despite other treatments. These medications include isosorbide (Ismotic, given by mouth) and ''mannitol'' (''Osmitrol''), given through the veins. These medications must be used cautiously as they have significant side effects, including nausea, fluid accumulation in the heart and/or ''lungs'' (''congestive heart failure'' and/or ''pulmonary edema''), bleeding in the brain, and kidney problems. Their use is prohibited in patients with uncontrolled ''diabetes'', heart, kidney, or ''liver'' problems.''Ophthalmologists often prescribe an eyedrop containing more than one class of drug to patients who require more than one type of drug for control of their glaucoma. This simplifies the taking of drops by the patient. Examples of these include the combination of timolol and dorzolamide in the same drop (Cosopt), the combination of timolol and brimonidine in the same drop (Combigan), and the combination of brinzolamide and brimonidine in the same drop (Simbrinza). Combination drops that include both beta-adrenergic antagonists and prostaglandin analogs are available in Europe and Japan but have not been approved by the United States Food and Drug Administration (FDA) for use in the U.S.''Several new classes of glaucoma drops have recently been approved by the FDA and will soon be available for use in patients with glaucoma. These include a nitrous oxide donating medication combined with a prostaglandin (Latanoprostene and a rho-kinase [Rhopressa]). Although ''marijuana'' use has been shown to reduce intraocular pressure, eyedrops are available that accomplish the same purpose and with greater efficacy and less systemic risk.' "
What types of surgery or laser therapy treat glaucoma?,"'There are several forms of laser therapy for glaucoma. ''Laser iridotomy'' (see the section above on angle-closure glaucoma) involves making a hole in the colored part of the eye (iris) to allow fluid to drain normally in eyes with narrow or closed angles. Argon laser trabeculoplasty and selective laser trabeculoplasty (SLT) are laser procedures performed only in eyes with open angles. ''Laser trabeculoplasty'' does not cure glaucoma, but may be done instead of increasing the number of different eyedrops, or may be recommended when a patient is already using multiple eyedrops (maximal medical therapy). In some cases, it is used as the initial or primary therapy for open-angle glaucoma. This procedure is a quick, relatively painless, and safe method of lowering the intraocular pressure. With the eye numbed by anesthetic drops, the laser treatment is applied through a mirrored contact lens to the angle of the eye. Microscopic laser ''burns'' to the angle allow fluid to better exit the drainage channels.''Laser trabeculoplasty is often done in two sessions, weeks or months apart. Unfortunately, the improved drainage as a result of the treatment may last only about two years, by which time the drainage channels tend to clog again. There are different types of laser trabeculoplasty including argon laser trabeculoplasty (ALT) and selective laser trabeculoplasty (SLT). ALT is generally not repeated after the second session due to the formation of ''scar tissue'' in the angle. SLT is less likely to produce scarring in the angle, so, theoretically, it can be repeated multiple times. However, the likelihood of success with additional treatments when prior attempts have failed is low. Thus, the options for the patient at that time are to increase the use of eyedrops or proceed to surgery.''Laser cyclo-ablation'' (also known as ciliary body destruction or cyclophotocoagulation) is another form of laser treatment generally reserved for patients with severe forms of glaucoma with poor visual potential. This procedure involves applying laser ''burns'' to the part of the eye that makes the aqueous fluid (ciliary body). This therapy destroys the cells that make the fluid, thereby reducing the eye pressure. This type of laser is typically performed after other more traditional therapies have failed. Cyclocryopexy is the use of freezing, rather than laser, to achieve a similar purpose of reducing aqueous production.''Trabeculectomy'' is a delicate microsurgical procedure used to treat glaucoma. In this operation, a small piece of the clogged trabecular meshwork is removed to create an opening and a new drainage pathway is made for the fluid to exit the eye. As part of this new drainage system, a tiny collecting bag is created from ''conjunctival'' tissue. (The ''conjunctiva'' is the clear covering over the white of the eye.) This bag is called a ""filtering bleb"" and looks like a cystic raised area that is at the top part of the eye under the upper lid. The new drainage system allows fluid to leave the eye, enter the bag/bleb, and then pass into the capillary blood circulation (thereby lowering the eye pressure). Trabeculectomy is the most commonly performed glaucoma surgery. If successful, it is the most effective means of lowering the eye pressure.''Aqueous shunt devices (glaucoma implants or tubes)'' are artificial drainage devices used to lower the eye pressure. They are essentially ''plastic'' microscopic tubes attached to a plastic reservoir. The reservoir (or plate) is placed beneath the conjunctival tissue. The actual tube (which extends from the reservoir) is placed inside the eye to create a new pathway for fluid to exit the eye. This fluid collects within the reservoir beneath the conjunctiva creating a filtering bleb. This procedure may be performed as an alternative to trabeculectomy in patients with certain types of glaucoma. Shunts used today are either valved (Ahmed type) or non-valved (Baerveldt type). Mini shunts without a reservoir are also used to improve safety and reduce the post-surgery chance of pressures that are too low.''In the past few years, ''minimally-invasive glaucoma surgery (MIGS)'' has been under development and is more frequently used as a surgical procedure. Various devices such as the Trabectome, the IStent, the CyPass Micro-''Stent'', the Xen glaucoma implant, the Hydrus Microstent, the InnFocus Microshunt, viscocanaloplasty, and gonioscopy-assisted transluminal trabeculotomy (GATT) have been either approved for human use or are in advanced ''clinical trials''. These provide alternative surgical procedures used to lower eye pressure. These procedures are directed at creating openings in the trabecular meshwork, the drainage ring in the wall of the angle of the eye. These surgeries are less invasive than trabeculectomy and aqueous shunt surgery, have less potential for side effects or complications but may not lower pressure as much.''The surgeon sometimes creates other types of drainage systems. While glaucoma surgery is often effective, complications, such as infection or bleeding, are possible. Accordingly, surgery is usually reserved for cases that cannot otherwise be controlled.'  "
What is the prognosis of glaucoma?,"'The prognosis for glaucoma depends on when the disease is detected. If the diagnosis is made before significant optic nerve damage occurs, the prognosis is generally good if the patient is compliant with the treatment suggested by the ophthalmologist. Since optic nerve damage is permanent and previously damaged optic nerves are more prone to additional damage, a delayed diagnosis (one made after significant optic nerve damage and field loss has already occurred) requires more aggressive therapy and carries a prognosis for future visual loss, which is guarded over the long term.' "
Is it possible to prevent glaucoma?,"'Primary open-angle glaucoma cannot be prevented, given our current state of knowledge. However, the optic-nerve damage and visual loss resulting from glaucoma can be prevented by earlier diagnosis, effective treatment, and compliance with treatment.''Secondary types of glaucoma can often be prevented by avoidance of trauma to the eye and prompt treatment of eye inflammation and other diseases of the eye or body that may cause secondary forms of glaucoma.''Most cases of visual loss from angle-closure glaucomas can be prevented by the appropriate use of laser iridotomy in eyes at risk for the development of acute or chronic angle-closure glaucoma.' "
What is in the future for glaucoma?,"'New eyedrops will continue to become available for the treatment of glaucoma. Some drops will be new classes of agents. Other drops will combine some already existing agents into one bottle to achieve an additive effect and to make it easier and more economical for patients to take their medication. Research is being done at the National Eye Institute and at most medical-school-affiliated institutions.''Although lowering intraocular pressure is still the primary method of treating glaucoma, experts see the disease as more of a neurological condition than an eye disorder. Researchers are investigating the therapeutic role of neuroprotection of the optic nerve, especially in patients who seem to be having progressive nerve damage and visual field loss despite relatively normal intraocular pressures. Animal models have shown that certain chemical mediators can reduce injury or death of nerve cells. Proving such a benefit for the human optic nerve, however, is more difficult because, for one thing, biopsy or tissue specimens are not readily available. Nevertheless, if any of these mediators in eyedrops can be shown to protect the human optic nerve from glaucomatous damage, this would be a wonderful advance in preventing blindness.''In other studies, new surgical methods are being evaluated to lower the intraocular pressure more safely without significant risk of damage to the eye or loss of vision.''Finally, increased efforts to enhance public awareness of glaucoma, national free screenings for those individuals at risk, earlier diagnosis and treatment and better compliance with treatment are our best hopes to reduce vision loss from glaucoma.' "
What causes glaucoma?,"'Glaucoma occurs due to optic nerve damage. The nerve gradually loses function, causing blind spots to develop in the visual field. The exact cause of this is unknown, but it is believed that nerve damage usually occurs due to increased pressure in the eyes.''Eye pressure increases due to'' the build-up of internal fluid (aqueous humor) that flows throughout the eyes. The fluid drains through a tissue called the trabecular meshwork at the angle where the ''iris'' (colored part of the eye) and ''cornea'' meet. If there is an overproduction of the fluid or if the fluid doesn’t drain properly, the fluid builds up causing increased eye pressure.''Risk factors of glaucoma:' High intraocular pressure (eye pressure) Age over 60 years Black, Asian, or Hispanic races  Family history of glaucoma Diabetes Heart disease Hypertension (high blood pressure) Sickle cell anemia Corneas that are thin in the center Myopia (Extreme nearsightedness) or hypermetropia (farsightedness) Trauma History of eye surgery Taking corticosteroid medications, especially eye drops, for a long time"
What are the types of glaucoma?,"'There are several types of glaucoma. These include:' Open-angle glaucoma: This is the most common form of the disease. The drainage angle formed by the cornea and iris remains open, but the trabecular meshwork is partially blocked, causing eye pressure to gradually increase. It may be asymptomatic until vision loss occurs. Angle-closure glaucoma: This is also called closed-angle glaucoma. It occurs when the iris bulges, narrowing or blocking the drainage angle formed by the cornea and iris. Angle-closure glaucoma may occur suddenly (acute angle-closure glaucoma), which is a medical emergency, or gradually (chronic angle-closure glaucoma). Normal-tension glaucoma: The optic nerve gets damaged despite the eye pressure being normal. The exact cause is unknown. It could be due to optic nerve sensitivity or decreased blood supply to the optic nerve. Glaucoma in children: It may be caused by drainage blocks or a developmental eye abnormality. Pigmentary glaucoma: Activities such as running, jogging, or other sports can cause pigment granules from the iris to dislodge and deposit in the trabecular meshwork, blocking fluid drainage and causing increased eye pressure."
What are the signs and symptoms of glaucoma?,"'The signs and symptoms of glaucoma vary depending on the type and stage of your condition:''Open-angle glaucoma:''Acute angle-closure glaucoma:' Patchy blind spots on the peripheral (sides) or central vision, usually in both the eyes Tunnel vision in the advanced stages Severe headache and eye pain Nausea and vomiting Blurring of vision Halos around lights Redness of eyes"
How is glaucoma treated?,"""The damage caused by glaucoma can't be reversed. However, early treatment and regular follow-ups can help delay the progression or prevent vision loss, especially in the early stages. Treatment options include:""'Prescription eye drops:''Oral medications'': Oral medications such as carbonic anhydrase inhibitor may be prescribed.''Surgery and other therapies'':''Treating acute angle-closure glaucoma'': This is a medical emergency and usually will require both emergency medical and laser or other surgical procedures. Laser peripheral iridotomy is a procedure in which a small opening is created in the iris, resulting in improved drainage.''Treatment of underlying medical conditions'': Treatment of medical conditions such as ''diabetes'' and ''hypertension'' that make you prone to glaucoma.' Prostaglandins: These increase the drainage of the aqueous humor (fluid in the eye), resulting in decreased eye pressure. Beta-blockers: These reduce the production of fluid in the eyes, resulting in decreased eye pressure. Alpha-adrenergic agonists: These reduce the production of eye fluid and increase the drainage of fluid.  Carbonic anhydrase inhibitors: These reduce the production of fluid in the eyes.  Rho-kinase inhibitor: This suppresses the enzyme, rho kinase, responsible for the fluid increase.  Miotic or cholinergic agents: These increase the drainage of eye fluid.  Laser therapy: Laser trabeculoplasty may be done for open-angle glaucoma. A small laser beam is used to open clogged channels in the trabecular meshwork. Trabeculectomy: A part of the trabecular meshwork is removed. Drainage tubes: A small tube/shunt is inserted in the eye to drain excess fluid and lower eye pressure. Minimally invasive glaucoma surgery (MIGS): These procedures reduce eye pressure and usually require less postoperative care and have less risk than trabeculectomy or installing a drainage device. They can be combined with cataract surgery. "
Key Points," Burning mouth syndrome is burning pain in the mouth that may occur every day for months or longer. Doctors and dentists do not have a specific test for burning mouth syndrome, which makes it hard to diagnose. Your doctor or dentist will rule out other conditions before diagnosing burning mouth syndrome. No specific treatment works for all people. However, your doctor can prescribe medicine to help you manage mouth pain, dry mouth, or other symptoms."
Symptoms,"'The main symptom of burning mouth syndrome (BMS) is pain in the mouth that is burning, scalding, or tingling. Or, the pain may happen with a feeling of numbness, which comes and goes. Other symptoms include ''dry mouth'' or altered taste in the mouth.''BMS is a painful condition. Usually, the tongue is affected, but the pain may also be in the lips or roof of the mouth, or throughout the mouth.''BMS pain can last for months or years. Some people feel constant pain every day. For others, pain increases throughout the day. For many people, the pain is reduced when eating or drinking.'  "
Diagnosis,"""BMS is hard to diagnose. One reason is that people with BMS often don't have a mouth problem that the doctor or dentist can see during an exam. Your dentist or doctor may refer you to a specialist. Specialists who diagnose BMS include dentists who specialize in oral medicine or ""'oral surgery''. Other specialists include doctors who are ear, nose, and throat specialists; gastroenterologists; dermatologists; neurologists; ''rheumatologists''; and/or allergists.''The dentist or doctor will review your medical history and examine your mouth. A lot of tests may be needed. Tests may include:' Blood tests to check for certain medical problems Oral swab tests Allergy tests Salivary flow test Biopsy of tissue Imaging tests"
Primary and Secondary BMS,"'Primary BMS'': If tests do not reveal an underlying medical problem, the diagnosis is primary BMS. Experts believe that primary BMS is caused by damage to the nerves that control pain and taste.''Secondary BMS'': Certain medical conditions can cause BMS. Treating the medical problem will cure the secondary BMS. Common causes of secondary BMS include...'   Hormonal changes (such as from diabetes or thyroid problem) Allergies to dental products, dental materials (usually metals), or foods Dry mouth, which can be caused by certain disorders (such as Sjögren's syndrome) and treatments (such as certain drugs and radiation therapy) Certain medicines, such as those that reduce blood pressure Nutritional deficiencies (such as a low level of vitamin B or iron) Infection in the mouth, such as a yeast infection Acid reflux"
Treatment,"'Your doctor will help you get relief. Medicine can help control pain and relieve ''dry mouth''.''Because BMS is a complex pain disorder, the treatment that works for one person may not work for another.''Symptoms of secondary BMS go away when the underlying medical condition, such as ''diabetes'' or ''yeast infection'', is treated. If a drug is causing secondary BMS, then your doctor may switch you to a new medicine.'  "
Helpful Tips,"'To help ease the pain of BMS, sip a cold beverage, suck on ice chips, or chew sugarless gum.''Avoid irritating substances, such as...''Ask your dentist and doctor for other helpful tips.'   Tobacco Hot, spicy foods Alcoholic beverages Mouthwashes that contain alcohol Products high in acid, such as citrus fruits and juices"
What is the glucose tolerance test?,"'Though no longer routinely used for diagnosing ''diabetes''.' The oral glucose tolerance test (OGTT) was the gold standard for making the diagnosis of type 2 diabetes. It is still commonly used during pregnancy for diagnosing gestational diabetes. With an oral glucose tolerance test, the person fasts overnight (at least 8 hours, but not more than 16 hours). The next morning, the fasting plasma glucose is tested. After this test, the person receives a dose of oral glucose (the dose depends upon the length of the test). There are several methods employed by obstetricians to do this test, but the one described here is standard. Usually, the glucose is in a sweet-tasting liquid that the person drinks. Blood samples are taken up to four times at different time points after consumption of the sugar to measure the blood glucose."
How reliable is the glucose tolerance test?,"'For the glucose tolerance test to give reliable results, the person must be in good health (not have any other illnesses, not even a ''common cold''). Also, the person should be normally active (not lying down, for example, as an inpatient in a hospital) and should not be taking medicines that could affect the blood glucose.' In preparation for the oral glucose tolerance test, the person should eat and drink as they normally would. The morning of the test, the person should not smoke or consume caffeine."
What does the glucose tolerance test measure?,"'The classic oral glucose tolerance test measures blood glucose levels five times over a period of three hours. Some physicians simply take a baseline blood sample followed by a sample two hours after drinking the glucose solution. In a person without ''diabetes'', the glucose levels rise and then fall quickly. In someone with ''diabetes'', glucose levels rise higher than normal and fail to come back down as fast.''People with glucose levels between normal and diabetic levels have so-called ''impaired glucose tolerance'' (IGT). People with impaired glucose tolerance do not have diabetes.''Each year, 5% to 10% of people whose test results show impaired glucose tolerance actually develop diabetes. ''Weight loss'' and ''exercise'' may help people with impaired glucose tolerance return their glucose levels to normal. In addition, some physicians advocate the use of medications, such as ''metformin'' (''Glucophage''), to help prevent/delay the onset of overt diabetes. Studies have shown that impaired glucose tolerance itself may be a risk factor for the development of ''heart disease'', and whether impaired glucose tolerance turns out to be an entity that deserves treatment itself is something that physicians are currently debating.' "
What is the preparation for a glucose tolerance test?," As mentioned previously, preparation for the oral glucose tolerance test involves fasting overnight (from 8 to 16 hours) and participating normally in activities of daily living. The individual should eat and drink as they normally do prior to the test. The morning of the test, the person should not consume caffeine or smoke."
How are the results of the glucose tolerance test evaluated?,"'Glucose tolerance tests may lead to one of the following diagnoses:' Normal response: A person is said to have a normal 
  response when the two hour glucose level is less than 140 mg/dl, and all values 
  between 0 and 2 hours are less than 200 mg/dl. Impaired glucose tolerance (IGT): A person is said to have impaired 
  glucose tolerance when the fasting plasma glucose is 
  less than 126 mg/dl and the two hour glucose level is between 140 and 199 
  mg/dl. This is sometimes referred to as ""prediabetes"" because people with IGT 
  have a higher risk of developing diabetes. Diabetes: A person has diabetes when two diagnostic 
  tests done on different days show that the blood glucose level is high. This means either the 
  two hour levels is greater than 200 mg/dl or the fasting glucose is noted as greater than 126 mg/dl.
  A 
  glycosylated hemoglobin (HbA1c) level of 6.5% or more also supports a 
  diagnosis of diabetes mellitus. Diabetes during pregnancy: A pregnant woman has diabetes 
	if she has a fasting plasma glucose of over 92 mg/dl, or a two hour glucose level 
	greater than 153 mg/dl."
What about glucose tolerance testing during pregnancy?,"'As mentioned previously, the glucose tolerance test is used for the diagnosis of ''gestational diabetes'' (diabetes that develops during pregnancy). It may be used if there are equivocal fasting or random blood glucose results, or to screen for gestational diabetes in pregnant women between 24 to 28 weeks of gestation who are not known to have diabetes.\t ''The test may also be used in the postpartum period to detect diabetes in women who had gestational diabetes during pregnancy. Women who had gestational diabetes do not always develop diabetes later in life, but they should undergo diabetes screening at least every three years throughout their life.\t ' "
What is a gluteal injury? What are the types of gluteal injuries?,"'A gluteal ''contusion'' is a bruise to the muscle area. A gluteal muscle strain is a stretch or partial tear of the muscle or tendon.''Trauma'', either by a fall or a direct blow to the buttock area, causes most gluteal injuries.''Overuse injuries of the hip may cause inflammation and damage to the gluteal muscles that help move the hip or to the tendons that attach the gluteal muscles to the greater trochanter of the hip.' "
What causes a gluteal injury?,"'Falls are a common cause of a gluteal or buttock ''contusion''. In patients who are anticoagulated or on blood thinners, a large amount of bleeding can occur within and around the muscle, causing significant ''pain'' and swelling.''Gluteal muscle and tendon ''strains'' occur because of overuse injuries, usually of the hip joint. Repetitive motions like squatting and lifting at work may cause inflammation in tissues surrounding the hip.''In athletes, gluteal tendinopathies may mimic ''hip bursitis''. Injuries may occur because of overtraining, especially with weightlifting and squats.''Inflammation of the hip, piriformis, ''iliotibial band'', and the gluteus muscles are common ''running'' injuries.' "
What are signs and symptoms of a gluteal injury?,"'Falls or direct blows to the buttock can cause bleeding, inflammation, and swelling. This leads to ''pain'', making it difficult to sit on the buttocks, or stand and/or walk normally because of the decreased range of motion of the hip. When the gluteal muscles are inflamed, movement of the hip joint causes ''pain''. Because of bleeding that may be deep and not immediately apparent on the surface of the skin, inflammation may occur causing the buttock to feel swollen, warm, and become slightly red.'  "
How do medical professionals diagnose a gluteal injury?,"'History is the first important step in helping the health care provider make a diagnosis.''Physical examination will focus on the low back, buttock, and hips.' Was there an injury or fall? It is important that other parts of the body be examined to look for other potential injuries. Did it just happen or has the pain been persistent and ongoing? Is this an acute injury, or has it been a chronic ongoing problem? Is the patient able to walk, and if so, is there a limp? Any fall or blow may be associated with fractures or broken bones of the pelvis, hip, or lower back (sacrum, lumbar spine). Is the patient taking blood thinners? Gluteal injuries may have significant bleeding in these patients. Is there any numbness or tingling or pain that radiates down the leg? The health care professional may check for sciatic nerve inflammation and the cause of gluteal or buttock pain. Has there been any issue with the ability to urinate or have a bowel movement? Acute changes in bowel or bladder function are associated with potential spinal cord injury, like cauda equina syndrome, a medical emergency. Inspection or looking at the buttock area might reveal bruising of the skin or the buttock may appear swollen and red. Palpation, or feeling the buttock, may expose tenderness associated with a contusion. The overlying skin might feel warm. Swelling, redness, and warmth may be due to a gluteal contusion but also might signal a deep infection. Examining the hip may uncover pain with tenderness over the joint line or the greater trochanter. This can be associated with gluteal tendinopathy (inflammation and damage of the gluteus tendon that attach the gluteal muscles to the greater trochanter). An injury may decrease hip range of motion. Moving the hip may cause pain in the buttock due to muscle inflammation and damage. X-rays may be done to look for fractures of the hip, pelvis, and lumbar spine. CT scan or MRI may be considered if the health care professional has a high index of suspicion for a hip fracture, but the plain X-rays are normal. Ultrasound may be helpful to look for a large collection of blood deep in the buttock muscle or to look for an abscess if infection is a concern. Blood tests are not usually done, except for patients who take warfarin (Coumadin) as a blood thinner."
